text,label
但说实话，我一直觉得陈柏瑞有点自大，不知道许芷莨为什么会喜欢他。,厌恶
最近曾承諺看起来很奇怪，好像一直在烦恼什么，你知道发生了什么事吗？,疑问
是啊，大家都没想到他这么快就告白，今天早上大家都在讨论这件事！,惊讶
不过我听说有几个人故意在后面起哄，感觉这样会给曾承谟很大压力。,生气
希望他不要因为这件事感到太难过，如果学姐没有马上同意的话。,伤心
刚刚老师宣布我们要和其他学校一起参加全国赛。,惊讶
什么时候开始特训呢？,疑问
好的！那你想吃什么吗？,开心
哇！恭喜你！,开心
你去看医生了吗？需要我陪你吗？,关心
是否应该和老师说一下？谢谢你的辛劳！,疑问
没事的，他们很常这样，大可放心。,关心
真的吗？我完全不知道他怎么找到女朋友的！,惊讶
嗯，真的！现在都不敢靠近他...,平静
哎...，可是我有点懒呢。,平静
哇！太好了！恭喜！你们班也太强了吧！,开心
你还好吗？需要我帮忙吗？,关心
什么？！太过分了吧！,生气
你知道原因吗？需要我帮你询问吗？,关心
真的吗？！也太酷了吧！,惊讶
是吗？但我觉得还不错。,平静
我这个星期要去找女朋友！就不去了。,开心
太好了！你要去哪里玩啊！,开心
不要灰心，还有一次段考的机会可以努力。,关心
真的吗？我完全不知道他们有再一起过！,惊讶
你好吗？我记得你非常讨厌蜘蛛。,关心
嗯，确实。下次别来了。,平静
太好了！这意味着你在进步！,开心
不要难过，每个人都有犯错的时候，只要改进就好了。,关心
不太确定，但现在确实很凉快。,疑问
这样真的太过分了！,关心
哇！真希望我也看到了！你拍照了吗？,开心
又不要告诉我你把头发剪短了五厘米。,平静
太好了！你已经想好了要交换礼物买什么吗？,开心
天啊，这太不可思议了！收信的人应该很难过吧？,惊讶
别担心，你们那么强，一定会赢的。,关心
唉，我理解你的感受。这种人不应该参与交换礼物。,厌恶
哇！运气也太好了吧！,开心
哎呀，这真是个悲伤的消息...,伤心
这太过分了！是谁说的？,生气
别做梦了。,平静
这是真的吗？！他才40岁啊？,惊讶
哇！太好了！小狗一定很可爱吧？我可以去看看吗？,开心
我同意！真的很不舒服。,厌恶
没关系，不要难过...下次会更好。,伤心
他们这样太过分了！怎么可以随意嘲笑别人？,生气
我也是啊！高一的时候都不会！,开心
怎么会这样！是哪位导演拍的！？,生气
这太夸张了！应该立即报警，立即要求他删除。,生气
真是太夸张了。这种质量根本在欺骗消费者。我们应该去投诉。,生气
这是一个令人难过的消息。他的作品给我们带来了如此多的灵感和快乐...,伤心
真的假的！里面有什么？,惊讶
这太过分了！最近这种事也太常见了吧！,生气
真的假的？！这太神奇了！你有进去看吗？！,惊讶
哇！恭喜你！,开心
为什么，发生了什么事？,关心
哇，这种人真让人生气！,生气
放心，努力总会有回报的，你一定能做到！,关心
别担心，努力总有回报的，你一定行！,关心
真的吗？太厉害了！,惊讶
嗯，听起来不算好吃，别吃了吧！,厌恶
好的，要看什么？,平静
1000块就很好了啊！,开心
不要灰心，每个人都有低潮的时候，放松点，慢慢来。,关心
太麻烦了吧！但没办法，唉。,生气
你准备得很好，放松，结果一定不会太差。,关心
干！效率也太高了吧！,惊讶
脱掉吧!,厌恶
哇！辛苦了，今天好好庆祝吧！,开心
哇！别太难过，想想你最后看到它是在哪里？,关心
真是太愚蠢了！,生气
别担心，你已经准备得很好了，一定会顺利的！,关心
当然啊！嘿嘿！,开心
嗯，下次别买了，换一家吧。,厌恶
好啊，去哪里吃？,平静
听起来很辛苦，发生了什么事？,关心
为什么？,关心
你的运气真的不好！每次都是他搞事。,生气
哇，当然啊！有什么好消息？,开心
那是什么，还有其他事吗？,平静
让我看看，哪里？,疑问
要看你希望达到什么目标，具体情况可以再详细讨论。,平静
哇，真的吗？你完蛋了，快去补救啊！,惊讶
没事吧！发生了什么事？,关心
太好了！做得很棒，现在可以好好放松一下了。,开心
不要气馁，这只是一次考试而已。,关心
这种感觉很正常，我们可以试着静下来思考，一起探讨解决方法。,关心
他是故意的还是真的很笨啊！,生气
真好！是什么？,开心
你要买什么呢？,平静
说来听听，我还没看过，为什么？,疑问
还需要说更多吗？,平静
哇，真的吗！是谁？,惊讶
你好吗？有什么问题吗？,关心
哇！这是哪本书？,开心
不用担心，你能做到的。,关心
他们是不是故意的，真是太糟糕了！,生气
那听起来不错，有什么计划吗？,平静
真的吗？我都还没看过一只真的熊，你就在路上看到了！,惊讶
没关系，只是运气不好而已，下次可以商量。,关心
太好了！你一定很高兴，分享一下！,开心
他真的是愚蠢的！,生气
今天的天气还算稳定，不冷也不热。,平静
哪里？发生了什么事？,关心
他们都在说什么？,疑问
他们是不是故意的？你说了什么？,生气
太棒了！是什么？,开心
没事啦！应该只是风声。,关心
哇！恭喜你！我们应该庆祝一下！,开心
有点糟糕！你应该和他谈谈，这样下去不行。,生气
是真的，那里很糟糕，说来听听。,平静
为什么？告诉我听听，我或许可以帮你解决。,关心
真的吗？看来猫有九条命是真的。,惊讶
也许可以去散步。,平静
哎呦！太厉害了！你做了什么？,开心
放松下来！你能做到的。,关心
哇！他提了什么？感觉很傻。,生气
也许大家只是最近很忙，不要想得太多，你还有我。,关心
哇！真的吗？多少钱？,惊讶
哇！那么你最后有吃完吗？,平静
哇！找人一起打球吧！,开心
休息一下吧！身体更重要。,关心
真假？他是谁？,惊讶
也无他法，只能保护好自己了。,关心
哇！太棒了！你能压制第二名吗？,开心
哇，你听起来很生气！他们做了什么？,疑问
天啊！你这只买了多久了啊！,生气
没问题！休息一下就好了。,关心
真假！他写了什么书？,惊讶
好的，我没有什么事，要看什么？,平静
当然，每个人都会生气。,平静
哇！你们要去哪里玩？,开心
你怎么了？想和我聊聊吗？或许我能帮到你。,关心
先不要太担心，反正再怎么想也没用。,关心
哇！恭喜你，你做到了！,开心
这太糟糕了！他们怎么能把所有东西都交给你？,生气
是啊，那种人真的很烦。,平静
他会好起来的，不用担心。,关心
干！他也太爽了吧。,惊讶
可以点外卖，看有什么可以吃。,平静
他发生了什么事？他做了什么？,疑问
恭喜你！这一定是个大成就，我为你感到骄傲！,开心
不要太强求自己，休息一下也很重要。,关心
别太担心，应该不会有事的，放轻松吧。,关心
太好了！这可是一项大工程，你终于完成了，要好好庆祝一下！,开心
你应该向网络公司投诉，他们已经收了你的钱，但服务质量却很差。,生气
是吗？为什么？,平静
也许你需要一段时间休息一下，有没有想过做点让自己开心的事？,关心
天啊！这是真的吗？是谁？,惊讶
好的，我们可以去散步，放松一下。,平静
他说了什么？听起来很糟糕？,疑问
哇，真是羡慕！新手机的感觉是不是很棒？,开心
工作有时就是这样，别太自责，找到节奏就会好起来的。,关心
只是做梦，不用太担心。,关心
哇！太棒了吗？那双鞋真的很难抢到，你真幸运！,开心
这太不负责任了！这个主管在做什么？,生气
嗯，下次我们还是别去那家了，换个地方吧。,平静
发生了什么事，想聊聊吗？也许会感觉好一些。,关心
什么？真的假的！他什么时候这么有梦想的？,惊讶
好的，明天下午我有空。,平静
他怎么这样？要不要跟她说说？,疑问
哇，这真是太厉害了！我做不到那么自律！,开心
虽然这样也没办法，但我相信他会继续与你联系。,关心
我也有点担心啊，不过白天出门应该会安全些，还是多注意周围吧。,关心
哇！这张试卷很难啊，你竟然得了满分？,开心
干！直接打电话给劳动局投诉。,生气
是啊，服务差的店真的不懂为什么还要做服务业。,平静
明天一定会好起来的，去睡一觉就好了。,关心
哇，这真是太巧了！你们聊得怎么样？,惊讶
听起来不错，走吧。,平静
他平时也是这样吗？那么他的人际关系就很糟糕吗？,疑问
哇！他竟然会送给你？怎么可能！,开心
为什么，你为什么会有这样的感觉？,关心
别担心，咬牙坚持就好了。,关心
哇！这要多少钱？性能好吗？,开心
哇！真是运气不好，去找客服投诉吧！,生气
是吗？幸好我都自己带便当。,平静
不然现在就订火车票，回去看看他们？,关心
哇！真的吗？要打开来看看吗？,惊讶
我下周比较有空，我们约个时间。,平静
他做了什么事？,疑问
太棒了！要不要展示一下！,开心
不要太强求自己，放松一点吧，你也可以和我聊聊。,关心
那就小心点，不要给他你的个人信息就好了。,关心
哇！终于！以后不能笑你了，那我们什么时候去游泳呢？,开心
是的！他总是这样，让人无法忍受。,生气
真的很难吃，下次不要再去了。,平静
人总有这样的时候，坚持下去，你会好起来的。,关心
哇，真是巧合！你们聊了什么？,惊讶
我们可以先讨论一下不同的解决方案，然后再决定。,平静
真的吗？还是要换别的款式？,疑问
哇，那我们下次去吃吧。,开心
为什么？不再联系了吗？,关心
这是一个重要的决定，有什么特定的原因吗？,平静
哇，真是出乎意料！你们联系上了吗？,惊讶
听起来你现在过得不容易，有什么我可以帮忙的吗？,关心
我们可以讨论一下，你有什么想法吗？,平静
太好了！这无疑是一个巨大的成就，能分享一下你的目标吗？,开心
有这种感觉很正常，你是担心什么呢？,关心
哪部分的工作让你感到如此厌恶？,疑问
这种情况让人很失望，你有机会表达你的意见吗？,生气
好的，这些文件有什么特别需要注意的吗？,平静
真是太令人惊讶了！你是如何知道这个消息的？,惊讶
这种感觉很不舒服，是否有具体情况让你有这样的感觉？,关心
太好了！是什么样的赞美呢？,开心
那听起来不错，有什么特别的事情发生吗？,平静
演讲前的紧张感很正常，你准备好了吗？,关心
哪部分节目让你感到无聊？,疑问
这真是让人生气，你能否找到解决方案来改善这种情况？,生气
哇，恭喜你！这一定是一个很大的成就，你打算怎么庆祝呢？,开心
那听起来不错，这个技能是关于什么的？,平静
听到你这么说我很担心，你有考虑过寻求帮助吗？,关心
哇，这真是意外！她还会说其他语言吗？,惊讶
这真的很让人很生气，你能否和他们讨论一下以改善沟通？,生气
好的，我可以帮助你查找相关资料。,平静
不用担心，可能可以找人帮助你或者制定一个计划来解决这个问题。,关心
哇，这真很酷！你最喜欢他的哪个设定？,开心
这听起来很难过，是发生了什么事吗？,关心
真是意想不到的重逢！你们聊了什么吗？,惊讶
有什么特别让你不喜欢的味道吗？,疑问
那很重要，有什么新的计划吗？,平静
你会紧张很正常，可以尝试制定一个学习计划来帮助你准备。,关心
哇，听起来很棒！电影的名字是什么？,开心
这听起来很困难，有没有什么我可以做来帮助你？,关心
哇，真是羡慕！那只狗是什么品种的？,惊讶
这样的服务真的不应该，有机会向负责的人反映你的不满吗？,生气
听起来像是一个不错的主意，你有想过要尝试什么新事物吗？,平静
理解你的担忧，尝试寻找一些建议或者咨询专业人士会有帮助。,关心
太好了！你们聊了什么？,开心
听到你这么说我很担心，是什么让你这样觉得？,关心
哇，这真是个惊喜！你有什么感想呢？,惊讶
哦，是哪种类型的？,平静
哇，太棒了！这是什么礼物？,开心
听到你这么说我很难过，你有考虑过重新调整一下你的目标吗？,关心
哇，真的吗？你们聊了什么吗？,惊讶
这样真的很让人恼火，你能否找到一种更好的方式来处理这些事情？,生气
你已经考虑好要换成什么样的工作了吗？,平静
放心，充分准备将帮助你提升信心。你已经准备好回答一些常见问题了吗？,关心
太好了！这是什么食谱？可以分享一下吗？,开心
这听起来很困难，有没有什么方法可以帮助你放松一下？,关心
真的吗？那篇帖子说了什么？,惊讶
这种情况真的很让人恼火，你有尝试过与相关的人沟通你的感受吗？,生气
听起来很有条理，今天有什么特别的计划吗？,平静
理解你的感受可能需要一些时间来适应。你有考虑过寻求帮助或支持吗？,关心
太好了！礼物是什么呢？,开心
这种感觉很痛苦，是什么事情让你感到这样？,关心
哇，真是太令人惊讶了！你们有什么互动吗？,惊讶
你为什么觉得这个政策不好？,疑问
很好！这些知识对你有什么帮助？,平静
你的担忧很合理，是否考虑过做一些检查来确认健康状况？,关心
太好了！能分享一下吗？,开心
这听起来很困难，有没有什么具体原因让你感觉这样？,关心
真的吗？那个社团有什么特别的活动？,惊讶
这真的很让人疲惫，有没有办法来减少这些麻烦呢？,生气
很好，你学到了什么新技术吗？,平静
那听起来很困难，是发生了什么事情吗？,关心
恭喜！项目是什么呢？,开心
这样真的很让人生气，你有考虑过向管理层反映这些问题吗？,生气
哇，这真是太惊人了！那本书有什么特别之处？,惊讶
未来的不确定性确实令人担忧，你有考虑过制定一些具体的计划吗？,关心
这样的会议确实很浪费时间，有没有什么办法可以改进？,厌恶
整理得怎么样？需要帮助吗？,平静
太好了！能告诉我这是什么奖吗？,开心
怎么会这样，居然有这样的转折！,惊讶
我完全没有想到，这竟然会是这个结局！,惊讶
这种情况我完全没有预料到，真是太惊讶了！,惊讶
这简直是不可能的，怎么会是这样！,惊讶
真是太出乎意料了，我完全无法想象会是这样！,惊讶
这真的是奇迹吗？太令人震惊了！,惊讶
我真是难以置信，竟然会发生这样的事！,惊讶
这一切完全超出了我的想象，真的是太神奇了！,惊讶
我怎么都没想到会发生这样的情节，真是太惊奇了！,惊讶
怎么会有这样的人，真让人感到恶心！,厌恶
这种行为让我感到无比厌恶，真想远离你。,厌恶
我真的不想再见到你了，这样你让我厌恶。,厌恶
你怎么这么冷酷，完全不顾他人的感受，真让人反感。,厌恶
这些话听起来真让人不舒服，我怎么能接受！,厌恶
我真的受够了，这种行为太恶心了。,厌恶
每次看到这种情况，我都感到无比厌恶。,厌恶
这根本不值得原谅，真的让我感到恶心。,厌恶
你的行为简直令人恶心，我再也无法忍受。,厌恶
我怎么会这么傻，竟然还信这种人，真是反感。,厌恶
每天早晨，我都会煮一杯热咖啡，开始我的日子。,平静
我多次走过这条路，但没有任何特别的感觉。,平静
我看着窗外，天气不错，但也不想去改变什么。,平静
今天的工作顺利结束，回到家中，仍旧是如往常般安静。,平静
午餐时间，我去了一家附近的餐厅，吃了点简单的便当。,平静
我每天都按时吃饭，正常工作，生活其实很平淡。,平静
看了一部电影，但没有太多的感触，结局也算预料之中。,平静
他看了看天，然后继续向前走，什么也没说。,平静
这些年，似乎变化不大，每天还是这样过。,平静
我再次阅读了那本书，但似乎没有新的发现。,平静
一切如常，我像平时一样处理手头的事。,平静
不知为何，这次旅行并没有给我带来太多新鲜感。,平静
这个问题也不是第一次遇到，反正都可以解决。,平静
这里的风景不错，但也只是普通的风景。,平静
我听到外面传来一些声音，但并不感兴趣。,平静
我只是走进了那家店，没有特别的原因。,平静
他每天下班后都会走到同一家咖啡馆，点一杯咖啡。,平静
没有特别的安排，我只是和朋友吃了个简单晚餐。,平静
我准备出门，但没有急着去任何地方。,平静
今天什么也没发生，和昨天一样。,平静
你看起来有点不舒服，要不要去看看医生？,关心
这些天你怎么那么忙，是不是有点累了？,关心
我听说你最近很少睡觉，怎么回事？,关心
如果你感到疲惫，先休息一下，没关系的。,关心
你最近怎么样？有没有什么需要帮助的？,关心
我听说你最近压力很大，是不是很困难？,关心
你今天看起来有点焦虑，是不是有什么事？,关心
看起来你有点不开心，发生了什么事吗？,关心
你的脸色不太好，是不是生病了？,关心
你这样一直工作，会不会太累了？,关心
看你今天心情不太好，还是想休息一下？,关心
如果你需要，随时可以告诉我，我很乐意帮助你。,关心
你有什么烦恼吗？需要说说吗？,关心
你最近经历了什么困难吗？,关心
看起来你有点沮丧，是不是有什么事情让你不开心？,关心
最近真的很忙吗？记得照顾好自己，休息很重要。,关心
你这样工作到深夜，身体会受不了的，要不要停下来休息一下？,关心
如果你感到不适，请一定要告诉我。,关心
最近有什么让你不开心的事情吗？要不要聊聊？,关心
你的眼睛看起来有点红，是不是没有休息好？,关心
哇，今天的惊喜真是太棒了，我完全没想到！,开心
终于等到这一天，心里超开心的！,开心
太高兴了，这是我最期待的时刻。,开心
这真的是我最喜欢的礼物，谢谢你！,开心
你成功了，这太值得庆祝了！,开心
这个消息真是让我既惊讶又高兴，太开心了！,开心
这真的是出乎意料的惊喜，让我非常高兴。,开心
我竟然有这样的机会，真是太高兴了！,开心
我非常感激，这一切让我心情愉快极了。,开心
我也没想到自己能做到这一步，真是太高兴了。,开心
太好了，我终于实现了目标，心情无比激动。,开心
今天见到你，真的是我最开心的一天！,开心
这真的是最美好的时刻，我从来没这么开心过。,开心
怎么那么幸运，今天真是一个快乐的日子。,开心
看到你的笑容，我真的觉得一切都变得更美好。,开心
这是我最想要的结果，真的是太高兴了！,开心
我的心情真的是太好了，没想到会这么开心。,开心
这是我最期待的时刻，能和你一起分享这份喜悦。,开心
每个人都笑得那么开心，我也不禁跟着高兴。,开心
太好了，我终于成功了，真是太令人惊喜了！,开心
你怎么能这样对我！我真的忍不住了！,生气
我已经说过多少次了，你怎么还是这么不听话！,生气
我再也不想听到你说这些了，够了！,生气
你让我受够了，别再惹我了！,生气
真是让我气得要命，这样怎么行！,生气
你这样做真的是太过分了，我真的快受不了了！,生气
怎么可以这么不负责任？你知道这样会害死我吗！,生气
我已经告诉过你多少次了，你为什么还是如此无视我？,生气
我已经忍耐到了极限，再这样下去我真的要爆发了！,生气
你就这样对待我，我简直不敢相信！,生气
怎么那么自私！你知道这样的行为让我多生气吗！,生气
你完全不理解我的感受，你怎么这么不懂事！,生气
我真的是忍无可忍了，你太过分了！,生气
竟然让这样的事情发生，这就是你对待我的方式吗？,生气
你完全不关心我，只顾自己，这让我非常生气！,生气
怎么会这样！我真是看不下去了！,生气
我不想再听任何解释了，事情已经很明白了！,生气
你到底在做什么！这种事怎么会发生在我们身上？,生气
为什么每次都这样？你让我非常失望。,生气
你真的让我大失所望。,伤心
我真是没想到会这样，心里痛得说不出来。,伤心
每当我想起那幅画面，我的心就仿佛被重重压住了一样。,伤心
怎么一切都变了，原本的快乐和希望消失得无影无踪。,伤心
我真的不理解为什么会这样，为什么一切都变得如此陌生。,伤心
每次想起时，内心的疼痛感觉像一根针刺痛着我。,伤心
我似乎再也找不到曾经的自己，内心总是那么空虚。,伤心
有些人离开了，留下的空缺让我一度无法呼吸。,伤心
失去的感觉比什么都痛，这种痛是无法治愈的。,伤心
曾经的那些笑声，现在只剩下我的回音，真是太悲伤了。,伤心
我以为一切都会好转，但现在只剩下我一个人在独自承受。,伤心
每当夜深人静，我的思绪就会不由自主地回到那一刻。,伤心
我真的不想再回忆那一切，但心里的伤还是无法忘记。,伤心
似乎每走一步，都是在走向无底的痛苦。,伤心
这段时间，我好像迷失了自己，对未来感到恐惧。,伤心
即使我努力去忘记，那份痛苦仍旧挥之不去。,伤心
我曾经多么希望和你一起走过未来，但现在我只能独自面对。,伤心
那些曾经的美好，现在看来像是一场不再能重回的梦。,伤心
我不想再哭了，但每当想起你，眼泪还是忍不住流了出来。,伤心
我似乎失去了所有的勇气，面对这一切，真的很困难。,伤心
你说的每一句话都像是沉重的铁锤，狠狠地打在我心上。,伤心
你真的认为这样做是对的吗？,疑问
我怎么知道你到底在想什么？,疑问
那么多的问题，到底该怎么解决呢？,疑问
为什么我总是无法理解你的想法呢？,疑问
你有没有想过，如果这样下去会发生什么呢？,疑问
为什么你不告诉我真实的原因呢？,疑问
如果我不在你身边，你会怎么做呢？,疑问
我还有什么可以做，才能让你改变心意？,疑问
这一切究竟是如何发生的，为什么会变成这样？,疑问
你能告诉我，这一切是否真的只是误会？,疑问
我不明白，你为什么总是这样对待我？这是为什么？,疑问
我做错了什么吗，为什么你要这样对我？,疑问
我们到底是怎么走到今天这一步的？,疑问
你能告诉我，这些事情是否有任何办法可以改变？,疑问
你到底想什么？为什么不能告诉我？,疑问
我真的不理解你为什么做出这样的决定，能解释一下吗？,疑问
到底发生了什么，为什么我什么都不懂？,疑问
这真的是你的最终决定吗？,疑问
我还能相信你吗？你真的就是这样的人吗？,疑问
你就这么轻易地放手了吗？难道你不觉得遗憾吗？,疑问
这怎么可能？我完全不敢相信！,惊讶
这真是太出乎意料了，竟然会发生这样的事！,惊讶
怎么会这样？我完全没有想到会是这个结果！,惊讶
天啊，这真是太震惊了！,惊讶
你竟然会做这样的事，太不可思议了！,惊讶
我怎么没想到这个，真是太出乎意料了！,惊讶
怎么可能，这样的情况根本无法想象！,惊讶
我还以为这只是梦，结果竟然是真的！,惊讶
天啊，这件事完全超出了我的预期！,惊讶
这太惊人了，怎么会这样！,惊讶
我从来没有想过会遇到这种情况，太不可思议了！,惊讶
你真的做了这件事吗？这让我完全无法相信！,惊讶
我简直不敢相信眼前发生的事，这太不可思议了！,惊讶
原来事情真的是这样，这一切太出乎意料了！,惊讶
我没想到会是这样，真的太让人惊讶了！,惊讶
这不是真的吧，怎么会发生这样的事？,惊讶
这太震撼了，我完全没有准备好接受这一切！,惊讶
怎么会这么巧，竟然会发生这样的事！,惊讶
我简直不敢相信，这怎么可能真实的！,惊讶
这真的是我没有预料到的，完全颠覆了我的认知！,惊讶
这里的风景不错，但也没有什么特别的地方。,平静
只是平凡的一天，没有什么值得记住的事情。,平静
今天吃的就是普通的便当，没什么特别。,平静
我很久没去那里了，可能是因为太忙了。,平静
我在店里待了不久，没什么可以说的。,平静
我每天都在相同的时间起床，做着相同的事情。,平静
走过这条路不下几十次，还是那么熟悉。,平静
不知道为什么，我总是习惯这样过日子。,平静
今天工作结束后，我就回家休息了。,平静
一切都平淡无奇，像往常一样。,平静
你今天怎么了？看起来有点不对劲。,关心
我理解你的处境，我们可以想其他办法。,关心
最近睡眠质量如何？有没有感到疲惫？,关心
我听说你最近很忙，要不要休息一下？,关心
你到底发生了什么事？看起来很不开心。,关心
你有没有感到身体不适？需要我帮忙吗？,关心
你昨天遇到什么麻烦了吗？我有点担心。,关心
你最近怎么了？为什么看起来心情不太好？,关心
你想让我帮你分担一些事情吗？你最近看起来很累。,关心
我发现你有点不太对劲，是不是遇到了困难？,关心
我非常喜欢这个礼物，谢谢你！,开心
今天的天气真好，心情也随之变好了。,开心
很久不见，真的很高兴看到你。,开心
这个项目竟然真的成功了，太好了！,开心
那场表演真是太精彩了，我至今还在回味。,开心
我没想到今天能遇到你，真是太巧了！,开心
今天吃的那道菜真好吃，心情都变好了。,开心
你也觉得这样很滑稽吗？我们真是太有默契了。,开心
这样的小惊喜让我心情一下子就变好了,开心
没想到，我竟然做到了这一步，太高兴了！,开心
怎么可以这样对我？你根本不关心我！,生气
我一直努力，你为什么还是这样看待我！,生气
怎么这么不公平？每次都是我在承担，为什么是我！,生气
我真的很厌倦了，你怎么能这样对我！,生气
你根本就不理解我，怎么会这样对我！,生气
这不是我想要的结果，你到底想怎么样！,生气
我不再想听你说这些谎言，够了！,生气
为什么你每次都这么自私，从不考虑别人的感受！,生气
你怎么总是做不好这样简单的事情！,生气
每次都是我来解决问题，为什么你从不站出来！,生气
我真的不想再想这些事了，但内心还是很痛苦。,伤心
有些人离开时，内心空虚，什么都想不起来要做什么。,伤心
看着你离开，我的世界仿佛瞬间崩塌了。,伤心
尽管我努力了，但结果仍然不尽如人意。,伤心
有时候，回忆总是像影子一样，怎么也摆脱不掉。,伤心
我明知这样不对，却还是忍不住流眼泪。,伤心
那段时间我过得非常痛苦，真的是无法用言语形容。,伤心
每当想起那些曾经的幸福，我的心就好像被撕裂了。,伤心
我努力尝试过，但一切还是无法回到从前。,伤心
看着你逐渐远去的背影，我只感到心如刀割。,伤心
你真的想这样做吗？这不会太冒险了吗？,疑问
为什么你不告诉我真相，这样我怎么能帮你？,疑问
这真的有可能吗？怎么会这样发生？,疑问
你为什么要这样做？你有没有考虑过后果？,疑问
我该怎么做才能解决这个问题？,疑问
如果我选择这样做，这会不会是一个错误的决定？,疑问
怎么会这样？我到底做错了什么吗？,疑问
为什么你不告诉我你的真实想法？,疑问
你真的准备好面对这一切了吗？,疑问
我能相信你吗？你说的话是真是假？,疑问
你真的做到了吗？这简直太不可思议了！,惊讶
这怎么可能？我完全没有想到会这样！,惊讶
我竟然没有发现，原来一切都是这样！,惊讶
我从来没有想过会出现这种结果，真是太出乎意料了！,惊讶
你真的这样做了吗？这太震惊了！,惊讶
怎么可能，这件事完全颠覆了我的理解！,惊讶
这怎么会发生？我完全没有预见到！,惊讶
哇，这真的是出乎意料中的出乎意料！,惊讶
我从来没有见过这样的事情，太惊人了！,惊讶
我完全没有想到，结果竟然是这样！,惊讶
这种行为我真是无法容忍，真的是太过分了。,厌恶
你怎么这么不合理，让我怎么去理解你？,厌恶
我对这些谎言完全不感兴趣，你有没有考虑过别人的感受？,厌恶
每次听到这种话，我只感到反胃。,厌恶
我真的不理解，为什么有人会这样做，这真的很恶心。,厌恶
你怎么这么自私，从不考虑别人，让我真的很厌烦。,厌恶
我真的不想再听到你说这些了，怎么那么不真诚。,厌恶
这样的人真让我生气，完全不懂得尊重他人。,厌恶
为什么每次都这么麻烦，真的是没完没了？,厌恶
我已经完全对你失去耐心了，真的很烦人。,厌恶
今天的值班结束得很顺利，没有出现太多突发情况。,平静
他表示这段路是他每天上班必经的路线。,平静
下午的点心是蛋糕和咖啡，还挺搭配的。,平静
花市里的花开得非常鲜艳，虽然品种不多，但非常漂亮。,平静
他翻开书，静静地看了几页，没有发出一点声音。,平静
这件衣服是去年买的，款式有点过时了。,平静
天色逐渐变暗，他关上窗，准备出门。,平静
他把信封放进抽屉，没有再多说什么。,平静
街道上的人流散去，一家家商店关门了。,平静
她一边听音乐，一边打扫房间，一切井然有序。,平静
你还好吗？今天看起来有点累，要不要休息一下？,关心
你的孩子怎么了？病情有没有好转？,关心
工作压力是否太大？有什么我可以帮忙的吗？,关心
今天的训练结束情况如何？有没有出现问题？,关心
这份报告完成得很不错，但还有一些细节可以改进。,关心
你最近还好吗？如果有困难一定要说。,关心
天气变冷了，记得多穿点衣服，不要感冒了。,关心
听说你在公司受了委屈，还好吗？,关心
这个案例是否遇到了瓶颈？我们再一起看看吧。,关心
你一直这么努力，千万别太过勉强自己。,关心
我真的非常高兴，今天收到的礼物完全超出了我的期望！,开心
那部剧真的很精彩，我们下次一起看吧！,开心
你的表现刚刚太棒了，简直是全场的焦点！,开心
今天的天气真是太舒适了，非常适合郊游！,开心
刚刚去的那家甜点店，味道好到让我想再去一次！,开心
没想到你讲笑话讲得这么好，笑得我眼泪都出来了！,开心
比赛居然逆转了，真是太激动了！,开心
我们的努力终于得到了回报，这一刻真的值得庆祝！,开心
你知道吗？他竟然主动找我聊起来，超惊喜的！,开心
这次旅行真的非常值得，每一刻都非常美好！,开心
你怎么可以这样！这根本是在欺负人！,生气
我真的受够了，为什么总是我来承受这些？,生气
你知道这样做会给别人带来多大的麻烦吗！,生气
我已经多次提到这件事，你为什么就是不听？,生气
为什么每次发生事情时，你都能保持距离？,生气
你这样不负责任的态度，你是怎么想的？,生气
我从没见过这么自私的人，简直让人无法接受！,生气
你明明知道后果，为什么还要做这种事？,生气
这样的结果对我来说完全无法接受！,生气
我真的不理解，为什么总是让事情变得那么复杂！,生气
我知道这件事再怎么努力也无法改变，心里真的很痛。,伤心
他离开后，整个家变得空空荡荡的，再也不是以前的那样。,伤心
每次想起那些过去的事情，眼泪就不自觉地流下来。,伤心
我真的尝试了努力，但还是失败了，无能为力。,伤心
那天是他的生日，可惜我们再也无法一起庆祝了。,伤心
当我看到他们幸福的样子，内心的遗憾更加深了。,伤心
我真的不明白，为什么美好的事情总是那么短暂。,伤心
虽然知道这是不可避免的结局，但还是接受不了。,伤心
每当夜深人静，我的心就好像被什么压着，喘不过气。,伤心
我非常想再见他一次，但这已经是不可能的了。,伤心
为什么我们会走到今天这一步？这一切到底是如何开始的？,疑问
你怎么会有这样的想法？我完全无法理解。,疑问
这个方案真的可行吗？是否考虑了风险？,疑问
他为什么会突然消失？这中间是不是有什么隐情？,疑问
这样的结果真的是我们最想要的吗？,疑问
你刚刚说的话，是真的吗？还是只是为了安慰我？,疑问
那天晚上你到底去哪里了？为什么会消失？,疑问
我们付出了如此大的努力，为什么结果还是这样？,疑问
他是否在隐瞒我们一些事情？,疑问
这样的选择真的会让事情变得更好吗？,疑问
原来所有这些都是他精心策划的！我完全没有想到！,惊讶
你刚刚说的是真的吗？我简直不敢相信！,惊讶
他竟然能做到这种程度，太厉害了吧！,惊讶
这个地方竟然藏着这么多秘密，太令人惊讶了！,惊讶
我真没想到，你会在这种时候出现！,惊讶
这个谜团竟然解开了，太不可思议了！,惊讶
怎么可能，这件事居然是真的！,惊讶
他的表现简直令人惊叹，完全超出预期！,惊讶
