entry_id,text,label,model,created_at
7b429f1725ee3e939d32d379b2e0add8e734723b,他当着一群人的面抠鼻子又抠脚，完了还凑过来跟我说话，真让我恶心,厌恶,gpt-5.1,1772974296.3994682
b11af58204a4d247ba3225ae76c847acf7705ac3,别在我面前咳嗽，离我远点！,厌恶,deepseek-v3.2,1772974296.4606152
703c9503421f1b95854b4068db547b9b36ea826d,同事又把活推给我了！,生气,deepseek-v3.2,1772974297.1564176
8d18610166ba974726f5098a0a8ec2409ef54595,他边说话边吧唧嘴，真让我直犯恶心。,厌恶,gpt-5,1772974297.471458
0e62990dcd3f3853e7ce19a1a53f804952d8c80d,我明明把文件发给他了，他居然说没收到，这不是睁眼说瞎话吗？,生气,deepseek-v3.2,1772974297.8257341
4e3359d34f171d1e345fd8a0ff7abf2219fe462e,你在朋友面前取笑我，我真的气炸了。,生气,gpt-5,1772974298.4097567
d81207e013f29d5f24cc19451fd0029da4436a80,唉，真受不了每天的地铁味道。,厌恶,gpt-4.1,1772974298.446475
7ec1a319d7cef269ef2f720b35ebfa6dec43504e,今天阳光这么好，我们要不要去吃冰淇淋、逛公园，顺便拍几张美照庆祝一下呀？,开心,gpt-5,1772974298.9624898
8d11bc15cb484ebc8616473d2f92467d292add8c,今天和同事一起吃了个便饭，随便聊聊近况和计划，感觉还挺放松的。,平静,gpt-5.1,1772974299.9009511
bb2ef39c7f3c43a23cb90703b9e5b99d99510da0,体检报告出来时我真吓了一跳，原来身体各项指标都正常得出乎意料啊,惊讶,gpt-5.1,1772974300.4683678
44488243ff9320f5e2bdb0dae62449918e306153,医生说我竟然没啥大问题。,惊讶,gpt-4.1,1772974300.806305
05bc861cbd955cbe167b652d00e8e1e3da9d0871,体检结果一切正常，终于可以放心了！,平静,deepseek-v3.2,1772974301.0365171
dd0e21183d1ca43d0d0bf6340a6821ff328779a9,最近身体不舒服，好难过。,伤心,Qwen/Qwen3-30B-A3B-Thinking-2507,1772974301.1372404
823f7a66f7f05320e916f836e7d743db5e1df486,我的体检报告居然显示血糖偏高，真没想到会这样！,惊讶,gpt-4.1,1772974301.771584
95d9fa2906d3bd893618dff01b9102cf34d7f43c,医生说病情又有点恶化，我一整天都提不起精神，心里特别难受极了。,伤心,gpt-5.1,1772974304.05753
c2b92ba5222d2c7b014eb89345e07d56dc2a6657,办公室那套推诿真恶心。,厌恶,gpt-5,1772974305.060373
96ef427e2a48bd7eb20722d3d0a05095bdc343b9,和朋友闹矛盾后，我真的很难过，心里一直堵着。,伤心,gemini-2.5-flash,1772974305.104931
428857b8433a93fc4564c32616ec0c1c45ced338,体检结果这么好，是不是说明我很健康啊？,开心,gpt-5.1,1772974307.0081475
eda58dba383f3c288e834cb49f10ea9ae2380641,他突然不回我消息，我心里挺难受。,伤心,gpt-5,1772974307.3143585
4ac0150c32db487bb58f6b88388342b8ec95a6b3,快看看外面怎么突然下起冰雹了！,惊讶,gpt-4.1,1772974308.0074544
67a4317d2d97abe7d8c8e8bdb5de49585d567bc8,你刚刚说的升职是真的吗？太突然了吧？,惊讶,gpt-4.1,1772974308.76358
d7f270902b3419ce2e0e6ebce942718c83442cfb,你刚才那句话什么意思，你非要当着这么多朋友的面这样当众羞辱我吗？,生气,gpt-5.1,1772974309.2015262
03953023ed19370351db96b5b3b0a013ad352ee4,那溃烂的伤口，看得我一阵阵反胃！,厌恶,gemini-2.5-flash,1772974309.449058
ab1b073978ad8c4aee0a438c9c1d6f01700a30eb,你怎么老甩锅给我？,生气,gpt-5.1,1772974310.244065
9d0605e12b2763e3a2237e5d6e48a171f2e785f9,你就按平常那样跟他说就行，不用紧张的。,平静,deepseek-v3.2,1772974312.204928
7273b58bae6023315f53e167f6aaeb935550b1af,刚刷手机看到同学突然在朋友圈官宣结婚，我整个人都愣住了一会儿才反应过来。,惊讶,gpt-5.1,1772974312.8743532
a5d89b45b5e2505666d33c3771d60261ccf72afb,老师总是针对我，真的很烦。,生气,gpt-4.1,1772974313.7958033
dd0d6eb18532b90b49077684d0049feafa3ad527,赶紧分享好消息，咱们项目成功啦！,开心,Qwen/Qwen3-30B-A3B-Thinking-2507,1772974313.9814034
3e8cbeb837f8c5582385a6d30b398f12ccc448a1,这份报告竟然通过了。,惊讶,gemini-2.5-flash,1772974318.4922588
16c889163b5f09d97c1311f421e4de6a9918a1b1,考过啦，超开心！,开心,Qwen/Qwen3-30B-A3B-Thinking-2507,1772974320.4547286
eb93b3af9eded6263a1700f7c8ecced2ec087d5e,体检结果居然全是正常。,惊讶,gpt-5.1,1772974323.9502478
aaf131423ccdfc696251033cd74374eb9d7b130a,他把剩饭放在工位发臭，真让人反胃,厌恶,gpt-5,1772974324.1673377
1c280a50be8776acc2e2d1115af981ba82917007,昨天还说要辞职的同事，今天居然升职当主管了，真是没想到啊。,惊讶,deepseek-v3.2,1772974325.7702396
c6b4e60bd0a12169e1e950986a1076dbf54662ec,这次期中考试又没考及格，明明复习了那么久，还是没过，心里特别难受。,伤心,Qwen/Qwen3-30B-A3B-Thinking-2507,1772974329.62331
2af3ff366ef4fe87253030a361d2b00b0907b8e3,我竟然考了第一！,惊讶,gemini-2.5-flash,1772974329.8523052
2df9505498cc438337355961a6db4165cc74185c,身体不舒服，心情特别低落。,伤心,Qwen/Qwen3-30B-A3B-Thinking-2507,1772974330.0744128
399e7c03940cb96e779272910f1fa00e0ceb42dd,快来跟我们一起参加聚会吧，肯定特别开心！,开心,gpt-4.1,1772974330.797628
0649b9994ad4eec5dc2bae55d6e084c60b5e668a,这次考了高分，我真开心。,开心,gpt-5,1772974331.2843785
397c7affefec0ec7f9f607446e92be59c46c0d96,为什么每次出现问题都要推卸责任，不能主动解决吗？,生气,gpt-4.1,1772974331.776374
f517cb5496416d6293b58ac3983848f83a31060e,你当面答应的事说变就变，真让我火大。,生气,gpt-5.1,1772974333.2487493
20f7c92a32d22c256c756d0b16f9f978b05ac454,复习了这么久考试却全是偏题，真气人,生气,gpt-5.1,1772974334.7195668
34cf54fd58280d1268e2cf0f2b729e8bef2a6d60,别再让那些无聊的考试题占用你所有时间了，快停下来休息一下吧。,厌恶,gpt-4.1,1772974335.7128856
5a91b0d3869abe7cd4aa6646a29e17067132418b,那个人的言行举止总是那么令人作呕，我真的一秒都不想多待。,厌恶,gemini-2.5-flash,1772974336.3390486
2889696b65c2da313aad538b867eaeee933c03d3,这病怎么老不好，气死我了！,生气,Qwen/Qwen3-30B-A3B-Thinking-2507,1772974338.191693
aff5283bc433c75689cdd32e0ec6822f73c4cd71,今天快趁这股学习劲儿多刷几套卷子吧,开心,gpt-5.1,1772974338.3608878
8f4fc4cbeb7af5f9bb26a6a32a52a5eb91b1601b,医生说我身体完全康复了，太棒了！,开心,deepseek-v3.2,1772974340.2489882
63b240d287a6a6cadb70f3ad30bfb7d8d11b4d90,别再在群里阴阳怪气了，有什么不满当面说清楚，别磨磨唧唧行不行啊,生气,gpt-5.1,1772974341.3874772
e7c1205c8d9db1e7e261d915b051133470f17119,没想到老板竟然提前给我升职了！,惊讶,gpt-4.1,1772974342.3470318
00a6dae5eed87af3e861c520e9d729818204e134,这次期中考试终于考到自己理想的分数了，真的是没白熬夜，太开心了！,开心,gpt-5.1,1772974343.382793
600a8bd483421171f463a6fa186dec50f561e666,怎么又堵车了！,生气,deepseek-v3.2,1772974344.4136622
20dfa987fe27f32a77ab5c82842f6611f503b78c,早会的提案被采纳了，我挺开心的。,开心,gpt-5,1772974344.5628817
ebc1f4c7411d4f7b902670c04c6329c841a919aa,太好了！我一直想买的那个限量版模型今天终于抢到了，简直是太幸运了！,开心,gemini-2.5-flash,1772974345.596355
15246651ad3997698f57ca5e56c1ac2571881175,我刚刚发现我的猫居然学会了开冰箱门，真是太不可思议了。,惊讶,gemini-2.5-flash,1772974346.2432306
63906e4de790b5eab1d4eca2fea49b4a14a35790,大家慢慢说就好！,平静,gpt-5.1,1772974346.7754874
5e8d3de1df2ae0840fc0c84f21103ee9b4d6b420,唉，这次考试又没考好，真让人难过。,伤心,gpt-4.1,1772974347.7498116
a2578b395c978fcb1f42a40f531afc2fc7e41ff3,请你帮我把工作完成吧，我真的努力了但还是觉得很难受。,伤心,gpt-4.1,1772974348.0138793
6ff7390faff71699004549a1ccc70c0b875d1fd5,为什么我加班做的方案，领导看都不看一眼就直接否定了？,伤心,deepseek-v3.2,1772974348.289932
c771f3533d24f11d223d7c6510d7f065be8f6cf2,我完全没想到他一天就把需求改完了。,惊讶,gpt-5,1772974348.3509903
ccc8e1ac6932b6ad7e2495faa5d16598c01550a7,和老朋友一起散步聊天，真是舒服呀！,平静,gpt-5.1,1772974348.622844
e9301ec82fbe3b666b7ec2a822611edcf9f9328e,你到底要这样敷衍我到什么时候啊？,生气,gpt-5.1,1772974349.0269914
247dd066bfd3a320bb3a22717f8f3e982b1a1918,医生总是敷衍我的病情。,生气,gpt-4.1,1772974349.2566347
478177e8cc0da06d4efe887eafb3b6e71d698a08,为什么每次轮到我就遇到这种推卸责任的同事？,厌恶,deepseek-v3.2,1772974349.6937711
ccc7cbcf1e2a6a3d090d7661fcf1e168c0255947,我们先找个位置坐着等他，可以吗？,平静,gpt-5,1772974349.9620476
4353cb6ecbb6ccd413184ed1ee4c53faec423f60,最近身体恢复得这么好，是不是很快就能出门玩了？,开心,deepseek-v3.2,1772974350.3617213
4d76163384f67859abc6b40b826bd388bef9e44e,今天妈妈做了我最爱吃的红烧肉，一回家就闻到香味了。,开心,deepseek-v3.2,1772974350.9491487
cf63930641f703af5a53106ccf592bce4937975a,咳嗽这么久医生还不重视,生气,gpt-5.1,1772974351.138623
624eb3922fa953e16f26d0e81fbf049ed07d2cae,这病房里怎么弥漫着一股让人作呕的腐臭味，闻着真是太恶心了吧？,厌恶,gemini-2.5-flash,1772974353.1460774
2ed40a4e16c033dd1f826f62797ad3b9771b8c99,所有科目都通过了，我非常高兴。,开心,gemini-2.5-flash,1772974355.1542163
c476f3d2357714021d056b74fc4024ecf40ae62f,我的身体到底怎么了，为什么最近总是感到疲惫不堪呢？,伤心,gemini-2.5-flash,1772974355.9907503
e9aaa3bf1d5e44428743ff64a128f5d3e3f38a24,今天居然让我一个新人当项目负责人！,惊讶,gpt-5,1772974361.0370812
b5f691783fc95372afa71071767d43f18270e24e,早起阳光很好，我边听歌边做早餐，心里挺开心的。,开心,gpt-5,1772974362.0407827
b499550af7a221d8bbd2a193e42674fa586a09d2,复习群里整天分享押题的套路和垃圾笔记，一点干货都没有，我看着就觉得很恶心。,厌恶,gpt-5,1772974362.2850811
d5302b95176fd2e38bdfaf24b27b0783b6c79286,我说了很多遍你还这样，真让人火大。,生气,gpt-5.1,1772974363.5956988
3081fb42f3d9afda9cc436890fea44d4137825e2,今天真没想到体检报告说我血压这么高。,惊讶,gpt-5,1772974364.3286633
766e69e5e618b3ef34d3dc2864a99f454d1986cd,我这次考试是不是发挥得特别好，感觉所有的努力都值了？,开心,gemini-2.5-flash,1772974367.4494202
ee13f1b45695d535372bc5812e6003fb650d2550,今天体检报告全都正常，医生说我恢复得很棒，真是松了口气太开心了！,开心,gpt-5,1772974368.4179091
558ac30d99359234e9662b03b03abc22e1541178,哇！我们团队拿下大项目了，太开心了！,开心,Qwen/Qwen3-30B-A3B-Thinking-2507,1772974368.4266703
37d1b479d26cd0c1fc492d3d4528c4c23f8307b4,你还把我当朋友吗？,伤心,gpt-5,1772974368.510843
6669836c76b6cea47de88809968c09728be4facc,工作又搞砸了，好难受！,伤心,deepseek-v3.2,1772974369.0303514
a65c74e026511a0c72c441e328158a3f7d93662c,我这么努力复习，为什么成绩还是这么差？,伤心,gpt-4.1,1772974369.0498738
d1ea963b27fe73f0b3b94929c59b160ee6c461f0,考试成绩出来后，我发现自己没及格，真的很难过。,伤心,gpt-4.1,1772974369.3852515
8e86bdc96e6e25cbe681c29904fb30e48d2d75f9,朋友突然疏远我，让我觉得挺难过的。,伤心,gpt-4.1,1772974369.9618826
26780d0ac1f2bd9ea5e52ca65e01697dd48a787b,快看看这题居然出过！,惊讶,gpt-4.1,1772974370.2774565
efa6ebbd7e4a4a53429e369722f01c6f58171899,赶紧给我走开！,生气,deepseek-v3.2,1772974371.0675526
d9beba4e3f2569b30f91138031d87d8db47caf06,就按复习计划一步步来吧，不用急。,平静,deepseek-v3.2,1772974371.1717846
e6c05c58e6e84f8b93c4619eda61b8dbcadbadfc,这次测验分这么高，是不是我进步了呀？,开心,gpt-5,1772974371.5288281
4a4465bb94560a10d1fc46d3c236593eb9a4bfb2,慢慢来，别着急，大家都会支持你的。,平静,Qwen/Qwen3-30B-A3B-Thinking-2507,1772974372.0097075
965dc960312b883f0ccf4f95c6a359a2530c8597,没想到老板竟然夸了我的方案。,惊讶,gpt-4.1,1772974372.0813618
9ebf19b9a7442778b0db08d4602c822e9fec8544,考试的时候隔壁一直讲话，真的很烦。,生气,gpt-4.1,1772974372.4564939
a7b2508ec2c06a8f874c3f521ff1161f80cc0278,太棒了，这次数学考试终于考高分了！,开心,gpt-4.1,1772974372.9257953
c050f23ec32ebb7b7f938a00a546e151cd0c3c60,原来考试结束后真的会觉得很放松啊！,平静,gpt-4.1,1772974373.1365728
97dcc182021cb95544153d296e6d04f913f40297,今天的工作安排应该不会太忙吧？,平静,deepseek-v3.2,1772974373.380951
4193615b33f40de3c0b82e0c7097c5e298da9594,快把你那恶心的东西拿开！,厌恶,deepseek-v3.2,1772974374.3034651
6bfe97e121b60c8ec4c42f14ee86feb1574ffcba,这碗汤里竟然有头发，太恶心了！,厌恶,deepseek-v3.2,1772974374.8511393
48627bb872eea897226f16dd2fd944978990d830,我把本周的需求和风险都梳理好了，下午大家开个短会确认下，可以吗？,平静,gpt-5,1772974375.209686
bf8caba0a4ba557dd7f3c70c1f6117324271b977,雨停了，空气里那股泥土味儿还挺好闻的！,平静,deepseek-v3.2,1772974376.1236181
0d7881101fcf82f77e81b9d0541a5d2379385af0,快看！这题我全对了！,惊讶,Qwen/Qwen3-30B-A3B-Thinking-2507,1772974377.2144468
f87ff57e5acfaf93d064f821414bc91eed39a5e4,总算把方案整理好了，心里踏实多了！,平静,deepseek-v3.2,1772974378.1316876
3e640d396e6558f479682acf2efe65cd7ea441f9,快递竟然提前到了。,惊讶,gpt-5,1772974378.1750546
fadbd63f9cae465227c9c9adc19c95a6149cd6bd,别磨蹭了，马上交报告！,生气,Qwen/Qwen3-30B-A3B-Thinking-2507,1772974378.3158593
a2c5d01abd6e14caac5e229d02f2ad7aa91fe3d0,今天收到朋友的礼物，心里特别开心。,开心,gpt-4.1,1772974379.2339368
a28822879f1a7c0bbfe7de4283854bec09e5263a,这味道真恶心！,厌恶,gpt-5,1772974380.4177198
9661d9064673420fdd70417a2ff238be783d9fee,今天方案被老板表扬，整天干劲十足。,开心,gpt-5.1,1772974380.687725
81b130e19996cf5dbc5c23fed0841f45f4b97a2d,项目进展顺利，今天心情真好！,开心,gemini-2.5-flash,1772974381.3048306
384c2b5e63976adb2bb75570f208bff62033e891,辛苦准备的方案被否定了，我觉得挺难过的。,伤心,gpt-4.1,1772974381.414902
b7373cb3179ff204116115c28a43e9965abcd5a1,看到成绩的那一刻，我高兴得跳了起来！,开心,deepseek-v3.2,1772974383.105141
bd7eba215629698a74fdb30810f07775cc76066a,他当众抖落鼻涕纸还随手乱丢，真让人恶心极了，我站在旁边都想躲远一点,厌恶,gpt-5.1,1772974383.7693703
6c8ff07561c0df6ce19ff65a317e996c46f2ab9b,深呼吸，放松点。,平静,gemini-2.5-flash,1772974385.5468147
5d892000c53de5512fcb5573c4f4a68afc09429e,别再拿这套恶心的押题卷糊弄我了吧,厌恶,gpt-5,1772974386.5978668
6fdbab3243ccafdaa4db715ea22ca8ea6986f6a3,我们还算朋友吗？,伤心,gpt-5,1772974387.867802
8eb970ca18c48e5dd98373523c35a46d6918f5f8,一想到要背这堆死公式我就反胃得不行,厌恶,gpt-5.1,1772974389.044941
e35f678c7a0f600a13d7a6df1e0a53fa86b69cd0,体检报告说指标不太好，心里堵得慌。,伤心,deepseek-v3.2,1772974389.3805952
be201e3bc8da4a112662a70bc71c7f669a9936f3,为什么努力学习还是考不好呢？,伤心,gpt-4.1,1772974389.9576128
898a07d8c4c4a3b1955622f618946a1e814ff87b,怎么又考这个知识点，我都背了八百遍了！,生气,deepseek-v3.2,1772974390.1557348
613d6edb2b3ab71ae89d8a10ef339ae92d2e3c6a,医生说我的体检结果都正常，我真的有点意外。,惊讶,gpt-4.1,1772974390.4544537
37be0786ae483be21fb030a9ddbe2a3ce650c4fa,身体终于完全康复了，太棒了！,开心,gemini-2.5-flash,1772974390.715084
8ceb724c76abe7c18e2109e725642c539461df68,你为什么总是插话啊？,生气,gpt-4.1,1772974391.3407717
5dfa7a1fd103cc8361cb56b80527281b202c9b2a,约好的时间他总是迟到，我已经受够了这种不负责任的行为，简直让人火冒三丈！,生气,gemini-2.5-flash,1772974391.397301
89f38292bddc50f7d05ea41319d7ba301e7c3320,我都复习成这样了，这次考试到底想难到谁啊，出题人是故意折磨人吗？,生气,gpt-5.1,1772974391.5850368
85624ec4197905f7961dd5cf34ee3ada79c2a72e,这次考试又没考好，真的觉得自己很失败。,伤心,gpt-4.1,1772974391.6527874
def65037443598ae57b5e28ecba3a862d5a7f93e,你就不能好好说话吗？,生气,deepseek-v3.2,1772974391.9648259
e877f74c39fa2a6f6fbfc5db83c193657a6b76a8,医生说我的病很难治好。,伤心,deepseek-v3.2,1772974393.066635
2fc247554da09594384b8749a0ede28c48e34133,辛辛苦苦准备的方案又被否了，心里特别难过。,伤心,gpt-5.1,1772974393.183426
42de75c80a60cc35ea8e5c6ac450c48f21a9258e,赶紧看看，我们的项目进度竟然提前了这么多！,惊讶,gemini-2.5-flash,1772974393.8216634
762f856c11f2f43ca3a61f2fcc1af3417ca7748a,这味道真让人反胃,厌恶,gpt-5.1,1772974395.047303
10d302f8e8efb36fd19779f7732e56ee3aa82d5e,医生说我爸的病情又加重了，我心里特别难受，不知道该怎么办才好。,伤心,deepseek-v3.2,1772974395.055491
6a17478251aeead57b6e41828cd1e484dce63399,朋友突然给我办了个小聚会，太暖心了,开心,gpt-5.1,1772974395.1421058
f7a8a733df5b5852bfdc1667e5b290cc010984b5,我这血压都量了三遍了，怎么还是这么高？,生气,deepseek-v3.2,1772974396.8235786
ac2b15c492f88d758aa01d1eebc82d28aa537332,忙完了，舒坦！,平静,gemini-2.5-flash,1772974398.5789795
b29a3e5969f0c991e01444f697fe256f18b600fe,这怎么可能？,惊讶,gemini-2.5-flash,1772974399.6429422
238096f9319690173006eda53dcd54f5b42c40c8,我静静地坐在窗边看书。,平静,deepseek-v3.2,1772974399.933047
0ff81e3dac1f4ba5b88d848f310a42995d19e01c,他说话那股味儿真让人恶心。,厌恶,deepseek-v3.2,1772974399.961032
73c8578910f1eef1fd5f089807d10df5a3ffbbe6,今天按计划学完这一章了，心里很踏实！,平静,gpt-5,1772974400.029706
43798f2fa41cc40f0b566852748b378c31deacfd,医生说我没事，真的吗？,惊讶,gpt-4.1,1772974400.5256436
216bf7b4c72274363e81cd5a1a32911a18be18b3,没想到试卷上的题目居然和我复习的不一样。,惊讶,gpt-4.1,1772974401.2887557
704cbc74cf47f1f989ab46720ce81e82d88d5446,快看，你居然做到了！,惊讶,deepseek-v3.2,1772974401.5050316
dc22fb3ab2e313d4ee65adcf3495ed5b13ed981d,今天的工作还算顺利。,平静,gpt-4.1,1772974401.8626535
7b657d3e4df15fa2f884ea98fdd753adf6c58faf,今天运气也太好了吧？,开心,gpt-5.1,1772974402.0832388
beadc54517582416e7d75868a72d46d6101b4115,你这种自以为是的态度到底是从哪里学来的？,厌恶,gemini-2.5-flash,1772974402.5821037
9e2fb4a52ff07f004b4374b46a3572758f5f9a7f,你当着大家这么说，真把我都惹火了,生气,gpt-5.1,1772974402.874006
0cea64ce99382ce90b260119a26b771c72150fa5,今天需求评审按时结束，气氛挺稳。,平静,gpt-5,1772974405.3358848
e90f831e8701806863a54d298b4cb4a891feece6,看到他把剩菜直接倒进新买的汤锅里，我心里别提多腻歪了。,厌恶,deepseek-v3.2,1772974405.8260818
fcd887d1f49806e291871720ae3a4f64a6d306d3,你居然也喜欢这首老歌，太巧了吧！,惊讶,gpt-4.1,1772974406.1607554
e725229381b656c12136908f1e178057d70965ce,和老朋友们坐在一起，随意聊着家常，感觉心里很平静。,平静,gemini-2.5-flash,1772974407.4567637
731b8309275bc40cb2ba13b745dc7e8ae42e1276,体检结果不太好，很难过。,伤心,deepseek-v3.2,1772974407.8048031
57e5259483dea5a9ba1515c0f6c4490594d815d0,等等，别走，快把你刚才说的再说一遍，我简直不敢相信这竟然是真的！,惊讶,gpt-5,1772974407.866925
ec06693455a709c549433c954e1ad79d900ac598,唉，努力了这么久还是没被认可啊。,伤心,gpt-4.1,1772974407.948934
8f15ae49f0b10ea7ad43a575e83b2079b461f070,没想到刚刚出门就遇见了多年不见的老同学，真是太巧了！,惊讶,gpt-4.1,1772974408.8518958
2e75406832aac0e65a6ccba2791a45055a9ebfbb,你快点告诉我，这是不是真的啊？,惊讶,gemini-2.5-flash,1772974408.9573317
cbe86f29255da88249c29a95ee90aa10dcfb08f9,连续加班好几天，真的有点撑不住了。,伤心,gpt-4.1,1772974409.0304067
6b96edb8c99bf35b559d41944a01832f5a66c1c3,怎么考题这么难啊？,惊讶,gpt-4.1,1772974409.7456613
6fd7365f28acfe24d103506416827bf9716fee9c,你能别插队吗？,生气,gpt-5,1772974411.799782
7b2f064f5a99f1839159b1b25e17ed229605b87e,你真的打算明天突然就离职走人吗啊？,惊讶,gpt-5.1,1772974412.1585214
04f2c36516209cf7093a56a7ed2974b396970f18,这次模拟考成绩不理想，我真的很难受。,伤心,gemini-2.5-flash,1772974412.2747943
53639acb0955f36dfd2c70fb084d9a3dd0cbcb69,复习按计划进行，我心里挺稳，节奏不急不躁。,平静,gpt-5,1772974412.9761665
751af1d9a9a38f3149119c97f55b1a5f42ae843a,今天和同事简单聊了几句，气氛挺轻松的。,平静,gpt-5.1,1772974413.1276336
9b905a0cd70814d48f843d868b27ac5bad29881f,今晚和老朋友聊聊天，心里特别踏实啊！,平静,deepseek-v3.2,1772974413.5513473
130092055ebc0deb270baf86b2df9ac1806773c4,别再吵我复习了，烦都烦死了，让我安静点！,生气,gpt-4.1,1772974414.123703
f7f9ea43bddb7e9534d285fe6dfbe87197043a26,为什么她连我发的消息都不回了呢？,伤心,Qwen/Qwen3-30B-A3B-Thinking-2507,1772974414.59098
ec1cb1e79b518324982d2279d5182b9ca68ad3e0,看到他吧唧嘴的样子，我浑身都不舒服。,厌恶,deepseek-v3.2,1772974415.4077957
1ab10201c77f48af8c4b808fa0bb02b45242329d,这次考砸了，好难过。,伤心,gpt-5,1772974415.925976
48289180436d86075b284dbc6c415f6370cc3e23,天哪，这道压轴题原来这么简单啊！,惊讶,gpt-5.1,1772974416.6475363
efeae480c9f5cab5ebbad0a85818425a6dc78244,这次考试终于结束了，心情平静多了！,平静,Qwen/Qwen3-30B-A3B-Thinking-2507,1772974417.361707
872b0c78b662c14fa06804e683e71268886005aa,你居然真的来了，我完全没想到！,惊讶,deepseek-v3.2,1772974417.6191456
ed4e6cd3fb521678aba0c8abf9aa44a5586495ef,什么？！他居然在最后时刻把项目方案全改了！,惊讶,deepseek-v3.2,1772974417.894129
c18b643b4b14bc45a7793e680e917414f21d2619,快看！这个数据居然自己动起来了！,惊讶,deepseek-v3.2,1772974418.5377624
c57312e92e4ec410bfc49d3e7dcdfe26305476ea,体检结果还好吗？,平静,gpt-5.1,1772974421.8436484
5a80fe7fb7ed1eb9e6fcb7f558505a51338006fe,复习得很充分，所以考试时心态很平稳。,平静,gemini-2.5-flash,1772974422.0255625
f5915902f95c72a0d75fe7d735a7b3d7c52b98e8,跟你聊天真舒心啊！,平静,gpt-5.1,1772974422.3024838
629a83798a9e1bb55876a2afa6726e4b995f9e1e,快把你今天学到的新知识分享给大家，让我们一起进步吧！,开心,gpt-4.1,1772974423.2324111
d25f2a4c59d2889f0afe64a90c55c07a50319fe7,什么？他竟然就这么悄无声息地辞职了？,惊讶,deepseek-v3.2,1772974423.7998407
16917834865142e2e46748a0406042a8349ecdaf,我刚收到加薪通知，完全没想到会是这个幅度，整个人都愣住了好一会儿。,惊讶,gpt-5,1772974424.0090039
c0fe11ad12f502d2f599a1dac6b79ee4ebc7fb56,这消毒水味真恶心。,厌恶,gpt-5,1772974425.4904885
fe0fb82e1f20fea60f9c6dd1db81ff64a5a396ef,等了半小时外卖还没到，我真的火大了。,生气,gpt-5,1772974425.6564314
e4761c39de60dfe3cb48973cbffc0c31c09b9e1e,哇，最近身体状况一直保持得不错，真是很安心啊。,平静,gpt-4.1,1772974426.4579449
e22529b270b8d75dc420f8ad0928d4787e293b56,快看看窗外发生了啥！,惊讶,gpt-4.1,1772974427.3483515
7021b246df47cae15c643a5f8d89de2fcc4b3f3c,唉，每天下班回家都只剩我一个人呢！,伤心,gpt-5.1,1772974428.0089045
75ed3cd10c488327e10fa873c86089dc83c85d8d,闻到消毒水就想吐。,厌恶,gemini-2.5-flash,1772974428.2439396
18f5741153c59b6b527b551d95e756c583ee1a3e,医生说我恢复得这么快？,惊讶,gpt-4.1,1772974429.1632786
33c555455ff22105286bfc6c396b63ddebaf3e69,看到他那副虚伪的嘴脸就让我反胃。,厌恶,deepseek-v3.2,1772974430.25525
0be2f22dd397688a3e0a501990e4f147c2428bb5,你突然不回我消息，也不见面，是不是我哪里做错了，让你不想理我？,伤心,gpt-5,1772974430.3780591
519c0f90548db762bec818f7e474525632c51cad,明天考试不少，但我复习得还算踏实。,平静,gpt-5.1,1772974430.8756247
78ada7a4592aa5680ec6cfcff48983c0fd8cba10,你为什么突然不理我了，是我哪里做错了吗？,伤心,gpt-5,1772974430.923664
7d5072c7a39901485960f1630f1f35ba381522e1,这场感冒拖拖拉拉，嘴里一股怪味，想想都恶心，整个人被这破状态弄得反胃。,厌恶,gpt-5,1772974431.2097404
9bb76db63aff1e22a76452ef7fa4d34555bf7c94,你快去再核对一下这份报表吧，怎么会比昨天多出这么多异常数据呢？,惊讶,gpt-5.1,1772974432.0524797
f40bd1bcb9df1cb998d74d158189a0c89654c9b7,哇，今天大家聊得太开心了！,开心,gpt-4.1,1772974432.0893538
88865e247808366352b3db960af129eff8fdc3bd,这种毫无意义的加班到底有什么必要？,厌恶,deepseek-v3.2,1772974432.6626287
5824c07939d5100133079257e11515355d0cd547,请把会议资料整理好，慢慢来，不着急。,平静,gpt-4.1,1772974433.613247
429996ab77f4b3c2f292bb3e706de5744cc161ba,我这身体怎么越来越差了？,生气,deepseek-v3.2,1772974433.6472898
069904512aa3ea2bcd1a9bd005e7982adfd38b0e,天啊，和大家一起聊天真的太开心了！,开心,gpt-4.1,1772974434.535125
5c9d0134db604cf13d773c91d5259b7a5f6a89dd,我的体检报告显示，身体状况比我预想的要差得多，真让人意外。,惊讶,gemini-2.5-flash,1772974434.8984272
61a56c59728e54aa0cb312ace606168ee85ecd86,今天痊愈啦？,开心,gpt-5,1772974435.3261898
2f5be3c697fbbee289754ee9bee23ff71fef450f,他没回复我的消息。,伤心,gpt-4.1,1772974436.1534898
ff86214e6b7386014cceb1a449f8c27a5d193e6e,这次考试我竟然考了满分，真的假的？,开心,deepseek-v3.2,1772974436.6711087
dad29e37b79620b3ebba963e45ca60a60a80bd1b,哇，今天阳光特别好，连心情都被照亮了，真开心啊！,开心,gpt-4.1,1772974437.1339598
5326f86c2e6285bdc3e05cf2a9887c02a9aa93af,我以为这次考试肯定不及格，结果竟然是满分。,惊讶,gemini-2.5-flash,1772974437.5434914
a1c27d3809ac8843ade0c7c90242d9420364011a,今天超顺利，要不要一起吃火锅庆祝啊？,开心,gpt-5,1772974437.8997838
